,ID_Start_Location,freq.loc,Start_Lat,Start_Lng,End_Lat,End_Lng,Start_Time,End_Time,differ_HHMM,Start_hms,End_hms,Year,Month,Day,Date,Start_Hour_numric,End_Hour_numric,Accident.Description,Severity,Distance.mi.,Traffic.Speed,Traffic.Speed.No.Accident,Number,Street,Street_Category,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Weather_Condition_Timestamp,Temperature.F.,Nautical_Twilight,Astronomical_Twilight,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Civil_Twilight,Nautical_Twilight.1,Astronomical_Twilight.1.1,Astronomical_Twilight.1
912,47,13,41.18482,-73.8074,0,0,2017-05-09 7:42,2017-05-09 8:11,0:29,7:42:00,8:11:00,2017,5,9,2017-05-09,7,8,Right hand shoulder blocked ,2,0.01,23,72,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2017-05-09 7:56,2017-05-09 7:56,48,Day,Day,0,56,29.95,10,East,4.6,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
913,47,13,41.18482,-73.8074,41.18482,-73.8074,2018-10-03 7:25,2018-10-03 7:55,0:30,7:25:00,7:55:00,2018,10,3,2018-10-03,7,7,Right hand shoulder blocked ,2,0,23,72,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2018-10-03 6:56,2018-10-03 6:56,61,Day,Day,0,97,29.99,10,West,3.5,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
914,47,13,41.18482,-73.8074,0,0,2017-04-06 8:45,2017-04-06 9:15,0:30,8:45:00,9:15:00,2017,4,6,2017-04-06,8,9,Right and center lane blocked,2,0.01,24,82,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2017-04-06 8:56,2017-04-06 8:56,39,Day,Day,28.8,89,29.76,2,East,21.9,0.03,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
915,47,13,41.18482,-73.8074,41.18482,-73.8074,2017-12-05 8:01,2017-12-05 8:30,0:29,8:01:00,8:30:00,2017,12,5,2017-12-05,8,8,Right hand shoulder blocked ,2,0,24,82,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2017-12-05 7:56,2017-12-05 7:56,50,Day,Day,0,83,30.27,10,SSE,12.7,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
916,47,13,41.18482,-73.8074,41.18482,-73.8074,2018-11-30 8:04,2018-11-30 8:33,0:29,8:04:00,8:33:00,2018,11,30,2018-11-30,8,8,Right hand shoulder blocked ,2,0,24,88,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2018-11-30 7:56,2018-11-30 7:56,35.1,Day,Day,0,76,30.06,10,Calm,0,0,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
917,47,13,41.18482,-73.8074,0,0,2017-02-26 9:16,2017-02-26 9:40,0:24,9:16:00,9:40:00,2017,2,26,2017-02-26,9,9,Right hand shoulder blocked ,2,0.01,28,82,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2017-02-26 8:56,2017-02-26 8:56,35.1,Day,Day,23,48,29.94,10,NW,24.2,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
918,47,13,41.18482,-73.8074,0,0,2016-11-14 11:32,2016-11-14 12:02,0:30,11:32:00,12:02:00,2016,11,14,2016-11-14,11,12,Right hand shoulder blocked ,2,0.01,37,88,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2016-11-14 11:56,2016-11-14 11:56,61,Day,Day,0,18,29.99,10,WNW,8.1,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
919,47,13,41.18482,-73.8074,41.18482,-73.8074,2018-03-20 11:02,2018-03-20 11:32,0:30,11:02:00,11:32:00,2018,3,20,2018-03-20,11,11,Right hand shoulder blocked ,2,0,37,82,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2018-03-20 10:56,2018-03-20 10:56,32,Day,Day,24.8,35,29.97,10,ENE,8.1,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
920,47,13,41.18482,-73.8074,41.18482,-73.8074,2017-07-21 15:52,2017-07-21 16:37,0:45,15:52:00,16:37:00,2017,7,21,2017-07-21,15,16,Right hand shoulder blocked ,2,0,26,82,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2017-07-21 15:56,2017-07-21 15:56,87.8,Day,Day,0,40,29.86,10,WNW,11.5,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
921,47,13,41.18482,-73.8074,41.18482,-73.8074,2016-08-30 19:30,2016-08-30 20:30,1:00,19:30:00,20:30:00,2016,8,30,2016-08-30,19,20,Right hand shoulder blocked ,2,0,32,85,0,Taconic State Pkwy S,County Highways,R,Chappaqua,Westchester,NY,10514,US,US/Eastern,KHPN,2016-08-30 19:56,2016-08-30 19:56,73.9,Day,Day,0,66,30.04,10,South,6.9,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
922,75,9,41.19927,-73.80749,41.19927,-73.80749,2018-02-12 7:44,2018-02-12 8:13,0:29,7:44:00,8:13:00,2018,2,12,2018-02-12,7,8,Right hand shoulder blocked ,2,0,23,82,0,Taconic State Pkwy S,County Highways,R,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2018-02-12 7:56,2018-02-12 7:56,39.9,Day,Day,32.1,83,30.2,10,NNW,13.8,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
923,75,9,41.19927,-73.80749,0,0,2016-11-18 8:20,2016-11-18 8:49,0:29,8:20:00,8:49:00,2016,11,18,2016-11-18,8,8,Right hand shoulder blocked ,2,0.01,24,72,0,Taconic State Pkwy S,County Highways,R,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2016-11-18 7:56,2016-11-18 7:56,44.1,Day,Day,39,79,30.13,10,NW,9.2,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
924,75,9,41.19927,-73.80749,0,0,2017-10-11 9:00,2017-10-11 9:29,0:29,9:00:00,9:29:00,2017,10,11,2017-10-11,9,9,Right lane blocked,2,0,28,84,0,Taconic State Pkwy S,County Highways,R,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2017-10-11 8:56,2017-10-11 8:56,64.9,Day,Day,0,70,30.14,10,North,3.5,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
925,75,9,41.19927,-73.80749,41.19927,-73.80749,2018-10-17 10:44,2018-10-17 11:14,0:30,10:44:00,11:14:00,2018,10,17,2018-10-17,10,11,Right hand shoulder blocked ,2,0,35,86,0,Taconic State Pkwy S,County Highways,R,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2018-10-17 10:56,2018-10-17 10:56,52,Day,Day,0,61,29.94,10,WSW,11.5,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
926,75,9,41.19927,-73.80749,41.19927,-73.80749,2018-08-27 11:33,2018-08-27 12:03,0:30,11:33:00,12:03:00,2018,8,27,2018-08-27,11,12,Right hand shoulder blocked ,2,0,37,82,0,Taconic State Pkwy S,County Highways,R,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2018-08-27 11:56,2018-08-27 11:56,81,Day,Day,0,69,30.09,10,WNW,6.9,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
927,75,9,41.19927,-73.80749,41.19927,-73.80749,2016-09-30 13:46,2016-09-30 14:15,0:29,13:46:00,14:15:00,2016,9,30,2016-09-30,13,14,Right hand shoulder blocked ,2,0,25,82,0,Taconic State Pkwy S,County Highways,R,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2016-09-30 13:42,2016-09-30 13:42,57.9,Day,Day,0,90,30.29,5,NE,8.1,0.06,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
928,75,9,41.19927,-73.80749,0,0,2017-05-05 16:04,2017-05-05 16:49,0:45,16:04:00,16:49:00,2017,5,5,2017-05-05,16,16,Right hand shoulder blocked ,2,0.01,27,88,0,Taconic State Pkwy S,County Highways,R,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2017-05-05 15:56,2017-05-05 15:56,55.9,Day,Day,0,97,29.61,6,NNE,6.9,0.03,Overcast,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
929,75,9,41.19927,-73.80749,41.19927,-73.80749,2017-09-29 16:33,2017-09-29 16:59,0:26,16:33:00,16:59:00,2017,9,29,2017-09-29,16,16,Right hand shoulder blocked ,2,0,27,82,0,Taconic State Pkwy S,County Highways,R,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2017-09-29 16:56,2017-09-29 16:56,64.9,Day,Day,0,45,29.99,10,WNW,9.2,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
930,75,9,41.19927,-73.80749,41.19927,-73.80749,2018-06-21 17:16,2018-06-21 17:46,0:30,17:16:00,17:46:00,2018,6,21,2018-06-21,17,17,Right hand shoulder blocked ,2,0,20,72,0,Taconic State Pkwy S,County Highways,R,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2018-06-21 16:56,2018-06-21 16:56,81,Day,Day,0,49,29.74,10,SSE,9.2,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
931,68,13,41.25376,-73.80881,0,0,2016-10-16 4:08,2016-10-16 5:23,1:15,4:08:00,5:23:00,2016,10,16,2016-10-16,4,5,Right hand shoulder blocked ,2,0.01,46,89,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2016-10-16 3:56,2016-10-16 3:56,48.9,Night,Night,0,90,30.25,10,Calm,0,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
932,68,13,41.25376,-73.80881,41.25376,-73.80881,2018-11-05 4:44,2018-11-05 5:14,0:30,4:44:00,5:14:00,2018,11,5,2018-11-05,4,5,Right hand shoulder blocked ,2,0,46,89,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2018-11-05 4:56,2018-11-05 4:56,44.1,Night,Night,40.8,79,30.4,10,East,5.8,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Night,Night,Night
933,68,13,41.25376,-73.80881,0,0,2017-02-06 6:53,2017-02-06 7:23,0:30,6:53:00,7:23:00,2017,2,6,2017-02-06,6,7,Right hand shoulder blocked ,2,0.01,29,86,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2017-02-06 6:56,2017-02-06 6:56,33.1,Day,Day,23,46,30.08,10,WNW,15,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
934,68,13,41.25376,-73.80881,0,0,2017-03-21 7:48,2017-03-21 8:18,0:30,7:48:00,8:18:00,2017,3,21,2017-03-21,7,8,Right hand shoulder blocked ,2,0.01,23,82,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2017-03-21 7:56,2017-03-21 7:56,39.9,Day,Day,37.8,53,29.92,10,West,3.5,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
935,68,13,41.25376,-73.80881,41.25376,-73.80881,2018-09-07 7:17,2018-09-07 7:47,0:30,7:17:00,7:47:00,2018,9,7,2018-09-07,7,7,Right hand shoulder blocked ,2,0,23,82,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2018-09-07 6:56,2018-09-07 6:56,71.1,Day,Day,0,93,30.14,10,NE,6.9,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
936,68,13,41.25376,-73.80881,41.25376,-73.80881,2016-07-07 8:49,2016-07-07 9:19,0:30,8:49:00,9:19:00,2016,7,7,2016-07-07,8,9,Right hand shoulder blocked ,2,0,24,88,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2016-07-07 8:56,2016-07-07 8:56,82,Day,Day,0,71,29.79,9,Variable,4.6,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
937,68,13,41.25376,-73.80881,41.25376,-73.80881,2017-09-13 8:18,2017-09-13 9:02,0:44,8:18:00,9:02:00,2017,9,13,2017-09-13,8,9,Right hand shoulder blocked ,2,0,24,82,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2017-09-13 7:56,2017-09-13 7:56,64,Day,Day,0,80,29.92,10,WNW,4.6,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
938,68,13,41.25376,-73.80881,41.25376,-73.80881,2017-11-02 8:06,2017-11-02 8:36,0:30,8:06:00,8:36:00,2017,11,2,2017-11-02,8,8,Right hand shoulder blocked ,2,0,24,82,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2017-11-02 8:01,2017-11-02 8:01,60.1,Day,Day,0,96,30.25,0.5,South,5.8,0,Fog,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
939,68,13,41.25376,-73.80881,41.25376,-73.80881,2017-11-01 9:14,2017-11-01 9:44,0:30,9:14:00,9:44:00,2017,11,1,2017-11-01,9,9,Right hand shoulder blocked ,2,0,28,88,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2017-11-01 8:56,2017-11-01 8:56,45,Day,Day,41.2,53,30.31,10,North,6.9,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
940,68,13,41.25376,-73.80881,41.25376,-73.80881,2018-11-08 9:01,2018-11-08 9:31,0:30,9:01:00,9:31:00,2018,11,8,2018-11-08,9,9,Right hand shoulder blocked ,2,0,28,82,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2018-11-08 8:56,2018-11-08 8:56,44.1,Day,Day,40.8,60,30.23,10,NW,5.8,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
941,68,13,41.25376,-73.80881,41.25376,-73.80881,2016-09-19 14:42,2016-09-19 15:42,1:00,14:42:00,15:42:00,2016,9,19,2016-09-19,14,15,Right hand shoulder blocked ,2,0,23,82,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2016-09-19 14:56,2016-09-19 14:56,72,Day,Day,0,87,30.05,10,South,8.1,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
942,68,13,41.25376,-73.80881,41.25376,-73.80881,2017-08-08 16:27,2017-08-08 17:12,0:45,16:27:00,17:12:00,2017,8,8,2017-08-08,16,17,Right hand shoulder blocked ,2,0,27,73,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2017-08-08 16:56,2017-08-08 16:56,75,Day,Day,0,53,29.97,10,NW,6.9,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
943,68,13,41.25376,-73.80881,41.25376,-73.80881,2017-10-29 17:10,2017-10-29 17:40,0:30,17:10:00,17:40:00,2017,10,29,2017-10-29,17,17,Right hand shoulder blocked ,2,0,20,70,0,Taconic State Pkwy S,County Highways,R,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2017-10-29 16:56,2017-10-29 16:56,64.9,Day,Day,0,93,29.49,1.5,SE,20.7,0.55,Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
944,69,14,41.29925,-73.8857,41.29925,-73.8857,2018-11-02 7:19,2018-11-02 7:49,0:30,7:19:00,7:49:00,2018,11,2,2018-11-02,7,7,Right hand shoulder blocked ,2,0,23,78,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2018-11-02 6:56,2018-11-02 6:56,63,Day,Day,0,93,29.69,10,South,9.2,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
945,69,14,41.29925,-73.8857,41.29925,-73.8857,2017-10-24 9:03,2017-10-24 9:33,0:30,9:03:00,9:33:00,2017,10,24,2017-10-24,9,9,Right hand shoulder blocked ,2,0,28,79,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2017-10-24 8:56,2017-10-24 8:56,71.1,Day,Day,0,81,29.86,7,SSE,17.3,0.01,Light Drizzle,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
946,69,14,41.29925,-73.8857,41.29925,-73.8857,2018-02-07 10:16,2018-02-07 10:46,0:30,10:16:00,10:46:00,2018,2,7,2018-02-07,10,10,Right hand shoulder blocked ,2,0,35,82,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2018-02-07 10:26,2018-02-07 10:26,26.1,Day,Day,15.6,88,30.27,1,East,11.5,0.02,Light Snow,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
947,69,14,41.29925,-73.8857,41.29925,-73.8857,2017-08-29 11:03,2017-08-29 11:32,0:29,11:03:00,11:32:00,2017,8,29,2017-08-29,11,11,Right hand shoulder blocked ,2,0,37,82,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2017-08-29 10:56,2017-08-29 10:56,63,Day,Day,0,78,30.21,10,ENE,10.4,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
948,69,14,41.29925,-73.8857,41.29925,-73.8857,2018-01-02 11:27,2018-01-02 11:57,0:30,11:27:00,11:57:00,2018,1,2,2018-01-02,11,11,Right hand shoulder blocked ,2,0,37,83,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2018-01-02 11:56,2018-01-02 11:56,19,Day,Day,6.1,57,30.36,10,WNW,12.7,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
949,69,14,41.29925,-73.8857,41.29925,-73.8857,2018-06-25 12:23,2018-06-25 12:52,0:29,12:23:00,12:52:00,2018,6,25,2018-06-25,12,12,Right hand shoulder blocked ,2,0,24,86,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2018-06-25 11:56,2018-06-25 11:56,72,Day,Day,0,55,29.99,10,North,15,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
950,69,14,41.29925,-73.8857,0,0,2016-11-03 13:46,2016-11-03 14:30,0:44,13:46:00,14:30:00,2016,11,3,2016-11-03,13,14,One lane blocked ,2,0.01,25,88,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2016-11-03 13:56,2016-11-03 13:56,69.1,Day,Day,0,65,29.81,10,West,13.8,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
951,69,14,41.29925,-73.8857,0,0,2016-12-12 14:50,2016-12-12 15:35,0:45,14:50:00,15:35:00,2016,12,12,2016-12-12,14,15,Right hand shoulder blocked ,2,0.01,23,80,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2016-12-12 14:56,2016-12-12 14:56,43,Day,Day,38.2,76,29.81,10,West,8.1,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
952,69,14,41.29925,-73.8857,0,0,2016-12-23 15:25,2016-12-23 16:09,0:44,15:25:00,16:09:00,2016,12,23,2016-12-23,15,16,Right hand shoulder blocked ,2,0.01,26,76,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2016-12-23 14:56,2016-12-23 14:56,45,Day,Day,42.6,39,30.39,10,West,4.6,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
953,69,14,41.29925,-73.8857,0,0,2017-01-05 15:26,2017-01-05 16:10,0:44,15:26:00,16:10:00,2017,1,5,2017-01-05,15,16,Right hand shoulder blocked ,2,0.01,26,75,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2017-01-05 14:56,2017-01-05 14:56,30,Day,Day,22.4,36,29.92,10,WSW,8.1,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
954,69,14,41.29925,-73.8857,0,0,2017-03-01 16:38,2017-03-01 17:23,0:45,16:38:00,17:23:00,2017,3,1,2017-03-01,16,17,Right hand shoulder blocked ,2,0.01,27,73,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2017-03-01 16:56,2017-03-01 16:56,59,Day,Day,0,90,29.43,7,South,5.8,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
955,69,14,41.29925,-73.8857,0,0,2016-10-21 17:37,2016-10-21 18:22,0:45,17:37:00,18:22:00,2016,10,21,2016-10-21,17,18,Right hand shoulder blocked ,2,0.01,20,70,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2016-10-21 17:56,2016-10-21 17:56,66.9,Day,Day,0,93,29.5,10,Calm,0,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
956,69,14,41.29925,-73.8857,0,0,2017-04-24 17:37,2017-04-24 18:22,0:45,17:37:00,18:22:00,2017,4,24,2017-04-24,17,18,Right hand shoulder blocked ,2,0.01,20,82,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2017-04-24 17:56,2017-04-24 17:56,55,Day,Day,0,57,30.14,10,ESE,6.9,0,Light Rain,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
957,69,14,41.29925,-73.8857,41.29925,-73.8857,2018-07-04 21:30,2018-07-04 22:14,0:44,21:30:00,22:14:00,2018,7,4,2018-07-04,21,22,Right hand shoulder blocked ,2,0,41,82,0,Bear Mountain State Pkwy,County Highways,R,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2018-07-04 21:56,2018-07-04 21:56,75.9,Day,Day,0,85,30.31,10,SSE,3.5,0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
958,81,7,41.30366,-74.03214,41.30366,-74.03214,2017-07-27 6:24,2017-07-27 6:53,0:29,6:24:00,6:53:00,2017,7,27,2017-07-27,6,6,Right hand shoulder blocked ,2,0,29,76,0,Palisades Interstate Pkwy S,County Highways,R,Highland Falls,Orange,NY,10928,US,US/Eastern,KSWF,2017-07-27 6:45,2017-07-27 6:45,60.8,Day,Day,0,100,30.07,15,Calm,0,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
959,81,7,41.30366,-74.03214,41.30366,-74.03214,2018-09-19 7:40,2018-09-19 8:10,0:30,7:40:00,8:10:00,2018,9,19,2018-09-19,7,8,Right hand shoulder blocked ,2,0,23,75,0,Palisades Interstate Pkwy S,County Highways,R,Highland Falls,Orange,NY,10928,US,US/Eastern,KSWF,2018-09-19 6:45,2018-09-19 6:45,64.4,Day,Day,0,100,29.89,10,Calm,0,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
960,81,7,41.30366,-74.03214,41.30366,-74.03214,2016-07-22 9:41,2016-07-22 10:11,0:30,9:41:00,10:11:00,2016,7,22,2016-07-22,9,10,Right hand shoulder blocked ,2,0,28,73,0,Palisades Interstate Pkwy S,County Highways,R,Highland Falls,Orange,NY,10928,US,US/Eastern,KSWF,2016-07-22 9:45,2016-07-22 9:45,80.6,Day,Day,0,65,29.94,20,West,13.8,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
961,81,7,41.30366,-74.03214,0,0,2016-11-03 9:57,2016-11-03 10:26,0:29,9:57:00,10:26:00,2016,11,3,2016-11-03,9,10,Right hand shoulder blocked ,2,0.01,28,75,0,Palisades Interstate Pkwy S,County Highways,R,Highland Falls,Orange,NY,10928,US,US/Eastern,KSWF,2016-11-03 9:45,2016-11-03 9:45,60.8,Day,Day,0,88,29.92,5,Calm,0,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
962,81,7,41.30366,-74.03214,41.30366,-74.03214,2017-10-16 9:28,2017-10-16 9:58,0:30,9:28:00,9:58:00,2017,10,16,2017-10-16,9,9,Right hand shoulder blocked ,2,0,28,79,0,Palisades Interstate Pkwy S,County Highways,R,Highland Falls,Orange,NY,10928,US,US/Eastern,KSWF,2017-10-16 9:45,2017-10-16 9:45,53.6,Day,Day,0,67,30.02,20,NW,17.3,0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
963,81,7,41.30366,-74.03214,41.30366,-74.03214,2017-07-07 17:17,2017-07-07 18:01,0:44,17:17:00,18:01:00,2017,7,7,2017-07-07,17,18,Right hand shoulder blocked ,2,0,20,82,0,Palisades Interstate Pkwy S,County Highways,R,Highland Falls,Orange,NY,10928,US,US/Eastern,KSWF,2017-07-07 17:45,2017-07-07 17:45,78.8,Day,Day,0,69,29.74,20,Calm,0,0,Scattered Clouds,0,0,0,0,0,0,0,0,0,0,0,0,Day,Day,Day,Day
964,81,7,41.30366,-74.03214,41.30366,-74.03214,2017-10-17 18:43,2017-10-17 19:28,0:45,18:43:00,19:28:00,2017,10,17,2017-10-17,18,19,Right hand shoulder blocked ,2,0,21,68,0,Palisades Interstate Pkwy S,County Highways,R,Highland Falls,Orange,NY,10928,US,US/Eastern,KSWF,2017-10-17 18:45,2017-10-17 18:45,55.4,Day,Day,0,44,30.24,10,WSW,6.9,0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,Night,Day,Day,Day
